Date,Temp,EC,Turbidity,AlignDate,AlignCheck
2055-03-08 22:35:00,13.62,0.0,2170.5,2023-03-06 09:14:00,
2055-03-08 22:55:00,13.62,0.0,2207.5,2023-03-06 09:34:00,True
2055-03-08 23:16:00,13.81,0.0,2229.0,2023-03-06 09:55:00,
2055-03-08 23:36:00,14.0,0.0,2222.75,2023-03-06 10:15:00,True
2055-03-08 23:57:00,14.19,0.0,2177.75,2023-03-06 10:36:00,
2055-03-09 00:17:00,14.25,0.0,2164.0,2023-03-06 10:56:00,
2055-03-09 00:38:00,14.62,0.0,2213.75,2023-03-06 11:17:00,
2055-03-09 00:58:00,14.81,0.0,2196.25,2023-03-06 11:37:00,True
2055-03-09 01:19:00,15.0,0.0,2154.5,2023-03-06 11:58:00,
2055-03-09 01:39:00,15.44,0.0,2146.25,2023-03-06 12:18:00,
2055-03-09 02:00:00,15.75,0.0,2144.25,2023-03-06 12:39:00,
2055-03-09 02:20:00,16.25,0.0,2143.5,2023-03-06 12:59:00,
2055-03-09 02:41:00,16.69,0.0,2146.75,2023-03-06 13:20:00,True
2055-03-09 03:01:00,17.06,0.0,2145.0,2023-03-06 13:40:00,True
2055-03-09 03:22:00,17.31,0.0,2147.0,2023-03-06 14:01:00,True
2055-03-09 03:42:00,17.69,0.0,2144.0,2023-03-06 14:21:00,
2055-03-09 04:03:00,17.69,0.0,2138.5,2023-03-06 14:42:00,
2055-03-09 04:24:00,17.69,0.0,2134.25,2023-03-06 15:03:00,
2055-03-09 04:44:00,17.69,0.0,2130.0,2023-03-06 15:23:00,True
2055-03-09 05:05:00,17.94,0.0,2124.0,2023-03-06 15:44:00,
2055-03-09 05:25:00,17.94,0.0,2120.25,2023-03-06 16:04:00,
2055-03-09 05:46:00,17.94,0.0,2111.0,2023-03-06 16:25:00,True
2055-03-09 06:06:00,17.94,0.0,2107.5,2023-03-06 16:45:00,
2055-03-09 06:27:00,17.75,0.0,2102.75,2023-03-06 17:06:00,True
2055-03-09 06:47:00,17.69,0.0,2095.5,2023-03-06 17:26:00,
2055-03-09 07:08:00,17.75,0.0,2088.25,2023-03-06 17:47:00,True
2055-03-09 07:28:00,17.62,0.0,2076.5,2023-03-06 18:07:00,True
2055-03-09 07:49:00,17.56,0.0,2066.5,2023-03-06 18:28:00,
2055-03-09 08:09:00,17.5,0.0,2058.0,2023-03-06 18:48:00,True
2055-03-09 08:30:00,17.44,0.0,2050.25,2023-03-06 19:09:00,
2055-03-09 08:50:00,17.19,0.0,2045.0,2023-03-06 19:29:00,True
2055-03-09 09:11:00,17.25,0.0,2035.5,2023-03-06 19:50:00,
2055-03-09 09:31:00,17.19,0.0,2032.25,2023-03-06 20:10:00,True
2055-03-09 09:52:00,17.06,0.0,2029.25,2023-03-06 20:31:00,
2055-03-09 10:12:00,16.94,0.0,2026.0,2023-03-06 20:51:00,True
2055-03-09 10:32:00,16.69,0.0,2019.75,2023-03-06 21:11:00,
2055-03-09 10:53:00,16.75,0.0,2018.25,2023-03-06 21:32:00,True
2055-03-09 11:13:00,16.56,0.0,2015.75,2023-03-06 21:52:00,True
2055-03-09 11:34:00,16.56,0.0,2017.25,2023-03-06 22:13:00,True
2055-03-09 11:54:00,16.56,0.0,2012.5,2023-03-06 22:33:00,
2055-03-09 12:15:00,16.38,0.0,2010.0,2023-03-06 22:54:00,True
2055-03-09 12:35:00,16.25,0.0,2010.25,2023-03-06 23:14:00,True
2055-03-09 12:56:00,16.19,0.0,1996.5,2023-03-06 23:35:00,
2055-03-09 13:16:00,16.12,0.0,1999.25,2023-03-06 23:55:00,True
2055-03-09 13:37:00,16.0,0.0,1991.25,2023-03-07 00:16:00,
2055-03-09 13:57:00,15.69,0.0,1994.25,2023-03-07 00:36:00,True
2055-03-09 14:18:00,15.69,0.0,1993.25,2023-03-07 00:57:00,
2055-03-09 14:38:00,15.69,0.0,1991.5,2023-03-07 01:17:00,True
2055-03-09 14:58:00,15.5,0.0,1983.25,2023-03-07 01:37:00,True
2055-03-09 15:19:00,15.25,0.0,1989.75,2023-03-07 01:58:00,True
2055-03-09 15:39:00,15.25,0.0,1989.75,2023-03-07 02:18:00,True
2055-03-09 16:00:00,15.19,0.0,1985.75,2023-03-07 02:39:00,
2055-03-09 16:20:00,15.06,0.0,1987.5,2023-03-07 02:59:00,True
2055-03-09 16:41:00,14.88,0.0,1983.75,2023-03-07 03:20:00,
2055-03-09 17:01:00,14.75,0.0,1977.25,2023-03-07 03:40:00,True
2055-03-09 17:21:00,14.62,0.0,1982.0,2023-03-07 04:00:00,True
2055-03-09 17:42:00,14.44,0.0,1972.25,2023-03-07 04:21:00,True
2055-03-09 18:02:00,14.56,0.0,1973.75,2023-03-07 04:41:00,True
2055-03-09 18:23:00,14.44,0.0,1974.0,2023-03-07 05:02:00,
2055-03-09 18:43:00,14.44,0.0,1968.5,2023-03-07 05:22:00,True
2055-03-09 19:04:00,14.25,0.0,1971.25,2023-03-07 05:43:00,True
2055-03-09 19:24:00,14.19,0.0,1970.25,2023-03-07 06:03:00,
2055-03-09 19:45:00,14.06,0.0,1965.25,2023-03-07 06:24:00,
2055-03-09 20:05:00,14.06,0.0,1970.5,2023-03-07 06:44:00,
2055-03-09 20:25:00,14.0,0.0,1973.0,2023-03-07 07:04:00,True
2055-03-09 20:46:00,13.81,0.0,1977.25,2023-03-07 07:25:00,True
2055-03-09 21:06:00,13.88,0.0,1987.5,2023-03-07 07:45:00,True
2055-03-09 21:27:00,13.81,0.0,1996.0,2023-03-07 08:06:00,
2055-03-09 21:47:00,13.94,0.0,2018.0,2023-03-07 08:26:00,True
2055-03-09 22:08:00,13.81,0.0,2077.25,2023-03-07 08:47:00,
2055-03-09 22:28:00,14.0,0.0,2150.5,2023-03-07 09:07:00,True
2055-03-09 22:49:00,14.12,0.0,2190.25,2023-03-07 09:28:00,
2055-03-09 23:09:00,14.06,0.0,2212.75,2023-03-07 09:48:00,
2055-03-09 23:30:00,14.31,0.0,2218.75,2023-03-07 10:09:00,True
2055-03-09 23:50:00,14.62,0.0,2177.25,2023-03-07 10:29:00,
2055-03-10 00:11:00,14.75,0.0,2166.0,2023-03-07 10:50:00,True
2055-03-10 00:31:00,15.0,0.0,2208.0,2023-03-07 11:10:00,True
2055-03-10 00:52:00,15.19,0.0,2221.0,2023-03-07 11:31:00,True
2055-03-10 01:12:00,15.38,0.0,2180.0,2023-03-07 11:51:00,True
2055-03-10 01:33:00,15.69,0.0,2154.5,2023-03-07 12:12:00,True
2055-03-10 01:53:00,16.12,0.0,2153.75,2023-03-07 12:32:00,True
2055-03-10 02:14:00,16.38,0.0,2153.25,2023-03-07 12:53:00,
2055-03-10 02:35:00,16.69,0.0,2150.25,2023-03-07 13:14:00,
2055-03-10 02:55:00,17.12,0.0,2152.75,2023-03-07 13:34:00,True
2055-03-10 03:16:00,17.38,0.0,2153.0,2023-03-07 13:55:00,True
2055-03-10 03:36:00,18.0,0.0,2155.0,2023-03-07 14:15:00,True
2055-03-10 03:57:00,18.0,0.0,2149.25,2023-03-07 14:36:00,True
2055-03-10 04:17:00,18.25,0.0,2144.0,2023-03-07 14:56:00,True
2055-03-10 04:38:00,18.31,0.0,2142.0,2023-03-07 15:17:00,True
2055-03-10 04:58:00,18.31,0.0,2139.75,2023-03-07 15:37:00,True
2055-03-10 05:19:00,18.38,0.0,2135.75,2023-03-07 15:58:00,
2055-03-10 05:39:00,18.38,0.0,2128.5,2023-03-07 16:18:00,True
2055-03-10 06:00:00,18.12,0.0,2118.0,2023-03-07 16:39:00,True
2055-03-10 06:21:00,18.25,0.0,2110.5,2023-03-07 17:00:00,
2055-03-10 06:41:00,18.25,0.0,2103.5,2023-03-07 17:20:00,True
2055-03-10 07:02:00,18.19,0.0,2090.75,2023-03-07 17:41:00,
2055-03-10 07:22:00,23.44,0.0,2078.5,2023-03-07 18:01:00,True
2055-03-10 07:43:00,23.31,0.0,2065.75,2023-03-07 18:22:00,
2055-03-10 08:03:00,23.25,0.0,2055.0,2023-03-07 18:42:00,True
2055-03-10 08:24:00,23.12,0.0,2047.0,2023-03-07 19:03:00,
2055-03-10 08:44:00,-1000.0,0.0,2041.75,2023-03-07 19:23:00,True
2055-03-10 09:05:00,-1000.0,0.0,2036.75,2023-03-07 19:44:00,
2055-03-10 09:25:00,-1000.0,0.0,2030.0,2023-03-07 20:04:00,True
2055-03-10 09:45:00,-1000.0,0.0,2026.0,2023-03-07 20:24:00,True
2055-03-10 10:06:00,-1000.0,0.0,2022.5,2023-03-07 20:45:00,True
2055-03-10 10:26:00,-1000.0,0.0,2013.0,2023-03-07 21:05:00,True
2055-03-10 10:47:00,-1000.0,0.0,2013.75,2023-03-07 21:26:00,True
2055-03-10 11:07:00,-1000.0,0.0,2011.75,2023-03-07 21:46:00,True
2055-03-10 11:28:00,-1000.0,0.0,2011.25,2023-03-07 22:07:00,True
2055-03-10 11:48:00,-1000.0,0.0,2004.0,2023-03-07 22:27:00,True
2055-03-10 12:09:00,-1000.0,0.0,2002.25,2023-03-07 22:48:00,
2055-03-10 12:29:00,-1000.0,0.0,1988.5,2023-03-07 23:08:00,True
2055-03-10 12:50:00,-1000.0,0.0,1957.5,2023-03-07 23:29:00,
2055-03-10 13:10:00,-1000.0,0.0,1910.75,2023-03-07 23:49:00,True
2055-03-10 13:31:00,-1000.0,0.0,1898.25,2023-03-08 00:10:00,
2055-03-10 13:51:00,-1000.0,0.0,1890.0,2023-03-08 00:30:00,True
2055-03-10 14:11:00,-1000.0,0.0,1888.75,2023-03-08 00:50:00,True
2055-03-10 14:32:00,-1000.0,0.0,1886.75,2023-03-08 01:11:00,True
2055-03-10 14:52:00,-1000.0,0.0,1884.25,2023-03-08 01:31:00,True
2055-03-10 15:13:00,-1000.0,0.0,1878.25,2023-03-08 01:52:00,True
2055-03-10 15:33:00,-1000.0,0.0,1875.25,2023-03-08 02:12:00,True
2055-03-10 15:54:00,-1000.0,0.0,1873.5,2023-03-08 02:33:00,True
2055-03-10 16:14:00,-1000.0,0.0,1875.75,2023-03-08 02:53:00,True
2055-03-10 16:35:00,-1000.0,0.0,1878.75,2023-03-08 03:14:00,
2055-03-10 16:55:00,-1000.0,0.0,1877.75,2023-03-08 03:34:00,
2055-03-10 17:16:00,-1000.0,0.0,1879.25,2023-03-08 03:55:00,
2055-03-10 17:36:00,-1000.0,0.0,1876.0,2023-03-08 04:15:00,True
2055-03-10 17:56:00,-1000.0,0.0,1876.0,2023-03-08 04:35:00,True
2055-03-10 18:17:00,-1000.0,0.0,1882.25,2023-03-08 04:56:00,
2055-03-10 18:37:00,-1000.0,0.0,1872.75,2023-03-08 05:16:00,True
2055-03-10 18:58:00,-1000.0,0.0,1879.75,2023-03-08 05:37:00,True
2055-03-10 19:18:00,-1000.0,0.0,1881.5,2023-03-08 05:57:00,True
2055-03-10 19:39:00,-1000.0,0.0,1878.5,2023-03-08 06:18:00,
2055-03-10 19:59:00,-1000.0,0.0,1883.75,2023-03-08 06:38:00,True
2055-03-10 20:20:00,23.06,0.0,1888.75,2023-03-08 06:59:00,
2055-03-10 20:40:00,14.19,0.0,1900.25,2023-03-08 07:19:00,True
2055-03-10 21:00:00,14.31,0.0,1920.0,2023-03-08 07:39:00,True
2055-03-10 21:21:00,14.25,0.0,1934.5,2023-03-08 08:00:00,
2055-03-10 21:41:00,14.25,0.0,1956.5,2023-03-08 08:20:00,True
2055-03-10 22:02:00,14.19,0.0,1994.5,2023-03-08 08:41:00,
2055-03-10 22:22:00,14.31,0.0,2069.25,2023-03-08 09:01:00,True
2055-03-10 22:43:00,14.31,0.0,2118.25,2023-03-08 09:22:00,
2055-03-10 23:03:00,14.62,0.0,2149.25,2023-03-08 09:42:00,True
2055-03-10 23:24:00,14.75,0.0,2161.25,2023-03-08 10:03:00,True
2055-03-10 23:44:00,14.94,0.0,2140.75,2023-03-08 10:23:00,True
2055-03-11 00:05:00,14.94,0.0,2115.25,2023-03-08 10:44:00,
2055-03-11 00:25:00,15.31,0.0,2154.0,2023-03-08 11:04:00,
2055-03-11 00:46:00,15.5,0.0,2169.75,2023-03-08 11:25:00,True
2055-03-11 01:06:00,15.56,0.0,2125.5,2023-03-08 11:45:00,True
2055-03-11 01:27:00,16.0,0.0,2102.0,2023-03-08 12:06:00,True
2055-03-11 01:48:00,16.31,0.0,2101.0,2023-03-08 12:27:00,
2055-03-11 02:08:00,16.5,0.0,2103.5,2023-03-08 12:47:00,
2055-03-11 02:29:00,17.0,0.0,2102.25,2023-03-08 13:08:00,True
2055-03-11 02:49:00,17.25,0.0,2104.0,2023-03-08 13:28:00,True
2055-03-11 03:10:00,17.44,0.0,2093.5,2023-03-08 13:49:00,True
2055-03-11 03:30:00,17.69,0.0,2104.0,2023-03-08 14:09:00,True
2055-03-11 03:51:00,17.81,0.0,2104.75,2023-03-08 14:30:00,True
2055-03-11 04:11:00,18.12,0.0,2106.5,2023-03-08 14:50:00,True
2055-03-11 04:32:00,18.25,0.0,2099.25,2023-03-08 15:11:00,
2055-03-11 04:53:00,18.38,0.0,2096.5,2023-03-08 15:32:00,
2055-03-11 05:13:00,18.44,0.0,2090.75,2023-03-08 15:52:00,
2055-03-11 05:34:00,18.44,0.0,2091.0,2023-03-08 16:13:00,
2055-03-11 05:54:00,18.25,0.0,2086.25,2023-03-08 16:33:00,True
2055-03-11 06:15:00,18.44,0.0,2083.0,2023-03-08 16:54:00,True
2055-03-11 06:35:00,18.38,0.0,2081.25,2023-03-08 17:14:00,True
2055-03-11 06:56:00,18.19,0.0,2072.75,2023-03-08 17:35:00,True
2055-03-11 07:16:00,18.31,0.0,2067.5,2023-03-08 17:55:00,True
2055-03-11 07:37:00,18.25,0.0,2064.25,2023-03-08 18:16:00,True
2055-03-11 07:57:00,18.19,0.0,2059.25,2023-03-08 18:36:00,True
2055-03-11 08:18:00,17.94,0.0,2055.75,2023-03-08 18:57:00,True
2055-03-11 08:38:00,17.94,0.0,2053.25,2023-03-08 19:17:00,True
2055-03-11 08:59:00,17.81,0.0,2043.0,2023-03-08 19:38:00,True
2055-03-11 09:19:00,17.75,0.0,2054.0,2023-03-08 19:58:00,True
2055-03-11 09:40:00,17.69,0.0,2052.5,2023-03-08 20:19:00,True
2055-03-11 10:00:00,17.62,0.0,2048.75,2023-03-08 20:39:00,
2055-03-11 10:21:00,-1000.0,0.0,2040.5,2023-03-08 21:00:00,True
2055-03-11 10:41:00,-1000.0,0.0,2032.0,2023-03-08 21:20:00,True
2055-03-11 11:02:00,-1000.0,0.0,2033.0,2023-03-08 21:41:00,
2055-03-11 11:22:00,-1000.0,0.0,2033.75,2023-03-08 22:01:00,True
2055-03-11 11:43:00,-1000.0,0.0,2026.25,2023-03-08 22:22:00,
2055-03-11 12:03:00,-1000.0,0.0,2024.0,2023-03-08 22:42:00,True
2055-03-11 12:24:00,-1000.0,0.0,2017.25,2023-03-08 23:03:00,
2055-03-11 12:44:00,-1000.0,0.0,2016.25,2023-03-08 23:23:00,True
2055-03-11 13:04:00,-1000.0,0.0,2014.5,2023-03-08 23:43:00,True
2055-03-11 13:25:00,-1000.0,0.0,2015.5,2023-03-09 00:04:00,True
2055-03-11 13:45:00,-1000.0,0.0,2012.0,2023-03-09 00:24:00,True
2055-03-11 14:06:00,-1000.0,0.0,2013.5,2023-03-09 00:45:00,True
2055-03-11 14:26:00,-1000.0,0.0,2009.0,2023-03-09 01:05:00,True
2055-03-11 14:47:00,-1000.0,0.0,2005.0,2023-03-09 01:26:00,True
2055-03-11 15:07:00,-1000.0,0.0,2006.5,2023-03-09 01:46:00,True
2055-03-11 15:28:00,-1000.0,0.0,2010.75,2023-03-09 02:07:00,True
2055-03-11 15:48:00,-1000.0,0.0,2012.0,2023-03-09 02:27:00,True
2055-03-11 16:09:00,-1000.0,0.0,2013.5,2023-03-09 02:48:00,
2055-03-11 16:29:00,-1000.0,0.0,2014.25,2023-03-09 03:08:00,True
2055-03-11 16:50:00,-1000.0,0.0,2011.5,2023-03-09 03:29:00,
2055-03-11 17:10:00,-1000.0,0.0,2010.75,2023-03-09 03:49:00,True
2055-03-11 17:31:00,-1000.0,0.0,2011.0,2023-03-09 04:10:00,
2055-03-11 17:51:00,-1000.0,0.0,2020.0,2023-03-09 04:30:00,True
2055-03-11 18:11:00,-1000.0,0.0,2019.25,2023-03-09 04:50:00,True
2055-03-11 18:32:00,-1000.0,0.0,2022.75,2023-03-09 05:11:00,True
2055-03-11 18:52:00,-1000.0,0.0,2023.5,2023-03-09 05:31:00,True
2055-03-11 19:13:00,-1000.0,0.0,2026.75,2023-03-09 05:52:00,True
2055-03-11 19:33:00,-1000.0,0.0,2023.75,2023-03-09 06:12:00,True
2055-03-11 19:54:00,-1000.0,0.0,2026.0,2023-03-09 06:33:00,True
2055-03-11 20:14:00,-1000.0,0.0,2025.75,2023-03-09 06:53:00,True
2055-03-11 20:35:00,-1000.0,0.0,2029.0,2023-03-09 07:14:00,True
2055-03-11 20:55:00,-1000.0,0.0,2025.5,2023-03-09 07:34:00,True
2055-03-11 21:16:00,-1000.0,0.0,2030.5,2023-03-09 07:55:00,
2055-03-11 21:36:00,-1000.0,0.0,2046.5,2023-03-09 08:15:00,True
2055-03-11 21:57:00,-1000.0,0.0,2044.75,2023-03-09 08:36:00,
2055-03-11 22:17:00,-1000.0,0.0,2055.0,2023-03-09 08:56:00,True
2055-03-11 22:38:00,-1000.0,0.0,2063.0,2023-03-09 09:17:00,
2055-03-11 22:58:00,-1000.0,0.0,2077.0,2023-03-09 09:37:00,
2055-03-11 23:19:00,-1000.0,0.0,2091.25,2023-03-09 09:58:00,
2055-03-11 23:39:00,-1000.0,0.0,2099.0,2023-03-09 10:18:00,True
2055-03-12 00:00:00,-1000.0,0.0,2110.25,2023-03-09 10:39:00,
2055-03-12 00:20:00,-1000.0,0.0,2133.5,2023-03-09 10:59:00,True
2055-03-12 00:41:00,-1000.0,0.0,2168.75,2023-03-09 11:20:00,
2055-03-12 01:01:00,-1000.0,0.0,2149.5,2023-03-09 11:40:00,
2055-03-12 01:22:00,-1000.0,0.0,2143.75,2023-03-09 12:01:00,True
2055-03-12 01:42:00,-1000.0,0.0,2145.75,2023-03-09 12:21:00,True
2055-03-12 02:03:00,-1000.0,0.0,2146.25,2023-03-09 12:42:00,
2055-03-12 02:24:00,-1000.0,0.0,2151.5,2023-03-09 13:03:00,
2055-03-12 02:44:00,-1000.0,0.0,2150.0,2023-03-09 13:23:00,True
2055-03-12 03:05:00,-1000.0,0.0,2157.0,2023-03-09 13:44:00,
2055-03-12 03:25:00,-1000.0,0.0,2161.5,2023-03-09 14:04:00,
2055-03-12 03:46:00,-1000.0,0.0,2164.5,2023-03-09 14:25:00,True
2055-03-12 04:06:00,-1000.0,0.0,2157.5,2023-03-09 14:45:00,True
2055-03-12 04:27:00,-1000.0,0.0,2154.25,2023-03-09 15:06:00,True
2055-03-12 04:47:00,-1000.0,0.0,2148.75,2023-03-09 15:26:00,True
2055-03-12 05:08:00,-1000.0,0.0,2143.75,2023-03-09 15:47:00,True
2055-03-12 05:29:00,-1000.0,0.0,2142.25,2023-03-09 16:08:00,
2055-03-12 05:49:00,-1000.0,0.0,2137.5,2023-03-09 16:28:00,
2055-03-12 06:10:00,-1000.0,0.0,2127.5,2023-03-09 16:49:00,
2055-03-12 06:30:00,-1000.0,0.0,2118.25,2023-03-09 17:09:00,
2055-03-12 06:51:00,-1000.0,0.0,2108.75,2023-03-09 17:30:00,
2055-03-12 07:11:00,-1000.0,0.0,2097.75,2023-03-09 17:50:00,
2055-03-12 07:32:00,-1000.0,0.0,2086.5,2023-03-09 18:11:00,True
2055-03-12 07:52:00,-1000.0,0.0,2075.75,2023-03-09 18:31:00,True
2055-03-12 08:13:00,-1000.0,0.0,2067.25,2023-03-09 18:52:00,
2055-03-12 08:33:00,-1000.0,0.0,2061.5,2023-03-09 19:12:00,True
2055-03-12 08:54:00,-1000.0,0.0,2053.75,2023-03-09 19:33:00,
2055-03-12 09:14:00,-1000.0,0.0,2048.75,2023-03-09 19:53:00,
2055-03-12 09:35:00,22.88,0.0,2045.5,2023-03-09 20:14:00,
2055-03-12 09:55:00,17.81,0.0,2040.25,2023-03-09 20:34:00,True
2055-03-12 10:16:00,17.75,0.0,2035.0,2023-03-09 20:55:00,
2055-03-12 10:36:00,17.62,0.0,2031.5,2023-03-09 21:15:00,
2055-03-12 10:57:00,17.62,0.0,2027.0,2023-03-09 21:36:00,True
2055-03-12 11:17:00,17.56,0.0,2022.25,2023-03-09 21:56:00,True
2055-03-12 11:38:00,17.38,0.0,2016.75,2023-03-09 22:17:00,
2055-03-12 11:58:00,14.38,0.0,2019.0,2023-03-09 22:37:00,
2055-03-12 12:19:00,14.25,0.0,2018.0,2023-03-09 22:58:00,
2055-03-12 12:39:00,14.12,0.0,2010.0,2023-03-09 23:18:00,True
2055-03-12 12:59:00,14.0,0.0,2009.0,2023-03-09 23:38:00,
2055-03-12 13:20:00,14.0,0.0,2006.25,2023-03-09 23:59:00,True
2055-03-12 13:40:00,13.88,0.0,2002.75,2023-03-10 00:19:00,True
2055-03-12 14:01:00,13.88,0.0,2002.5,2023-03-10 00:40:00,
2055-03-12 14:21:00,16.62,0.0,2000.0,2023-03-10 01:00:00,
2055-03-12 14:42:00,16.56,0.0,2000.5,2023-03-10 01:21:00,
2055-03-12 15:02:00,16.44,0.0,1995.0,2023-03-10 01:41:00,True
2055-03-12 15:23:00,16.31,0.0,1991.5,2023-03-10 02:02:00,
2055-03-12 15:43:00,16.19,0.0,1992.0,2023-03-10 02:22:00,True
2055-03-12 16:04:00,16.25,0.0,1992.0,2023-03-10 02:43:00,
2055-03-12 16:24:00,16.12,0.0,1980.25,2023-03-10 03:03:00,True
2055-03-12 16:45:00,16.0,0.0,1985.0,2023-03-10 03:24:00,
2055-03-12 17:05:00,15.81,0.0,1977.25,2023-03-10 03:44:00,True
2055-03-12 17:25:00,15.81,0.0,1983.75,2023-03-10 04:04:00,True
2055-03-12 17:46:00,15.62,0.0,1980.0,2023-03-10 04:25:00,True
2055-03-12 18:06:00,15.56,0.0,1975.0,2023-03-10 04:45:00,True
2055-03-12 18:27:00,15.5,0.0,1975.25,2023-03-10 05:06:00,
2055-03-12 18:47:00,15.38,0.0,1971.75,2023-03-10 05:26:00,True
2055-03-12 19:08:00,15.31,0.0,1970.75,2023-03-10 05:47:00,
2055-03-12 19:28:00,15.25,0.0,1970.5,2023-03-10 06:07:00,True
2055-03-12 19:49:00,15.19,0.0,1966.25,2023-03-10 06:28:00,
2055-03-12 20:09:00,15.06,0.0,1971.0,2023-03-10 06:48:00,
2055-03-12 20:29:00,14.94,0.0,1975.75,2023-03-10 07:08:00,True
2055-03-12 20:50:00,15.0,0.0,1974.75,2023-03-10 07:29:00,True
2055-03-12 21:10:00,14.88,0.0,1982.75,2023-03-10 07:49:00,True
2055-03-12 21:31:00,14.81,0.0,2005.0,2023-03-10 08:10:00,
2055-03-12 21:51:00,14.88,0.0,2016.25,2023-03-10 08:30:00,True
2055-03-12 22:12:00,14.88,0.0,2064.75,2023-03-10 08:51:00,True
2055-03-12 22:32:00,15.0,0.0,2174.5,2023-03-10 09:11:00,True
2055-03-12 22:53:00,15.12,0.0,2191.75,2023-03-10 09:32:00,True
2055-03-12 23:13:00,15.44,0.0,2199.0,2023-03-10 09:52:00,True
2055-03-12 23:34:00,15.62,0.0,2217.25,2023-03-10 10:13:00,
2055-03-12 23:54:00,15.81,0.0,2175.75,2023-03-10 10:33:00,True
2055-03-13 00:15:00,15.81,0.0,2199.5,2023-03-10 10:54:00,True
2055-03-13 00:35:00,16.06,0.0,2251.25,2023-03-10 11:14:00,True
2055-03-13 00:56:00,16.38,0.0,2232.75,2023-03-10 11:35:00,True
2055-03-13 01:16:00,16.69,0.0,2194.5,2023-03-10 11:55:00,True
2055-03-13 01:37:00,16.81,0.0,2177.5,2023-03-10 12:16:00,True
2055-03-13 01:58:00,17.38,0.0,2178.25,2023-03-10 12:37:00,
2055-03-13 02:18:00,17.69,0.0,2181.25,2023-03-10 12:57:00,True
2055-03-13 02:39:00,18.19,0.0,2182.75,2023-03-10 13:18:00,True
2055-03-13 02:59:00,18.5,0.0,2187.25,2023-03-10 13:38:00,True
2055-03-13 03:20:00,18.75,0.0,2182.5,2023-03-10 13:59:00,True
2055-03-13 03:40:00,19.25,0.0,2182.0,2023-03-10 14:19:00,
2055-03-13 04:01:00,19.5,0.0,2182.25,2023-03-10 14:40:00,
2055-03-13 04:22:00,19.62,0.0,2182.25,2023-03-10 15:01:00,
2055-03-13 04:42:00,19.62,0.0,2176.5,2023-03-10 15:21:00,True
2055-03-13 05:03:00,19.62,0.0,2176.0,2023-03-10 15:42:00,
2055-03-13 05:23:00,19.69,0.0,2172.5,2023-03-10 16:02:00,
2055-03-13 05:44:00,19.88,0.0,2166.0,2023-03-10 16:23:00,
2055-03-13 06:04:00,19.88,0.0,2155.5,2023-03-10 16:43:00,True
2055-03-13 06:25:00,19.75,0.0,2146.5,2023-03-10 17:04:00,True
2055-03-13 06:46:00,19.75,0.0,2136.25,2023-03-10 17:25:00,
2055-03-13 07:06:00,19.75,0.0,2122.25,2023-03-10 17:45:00,True
2055-03-13 07:27:00,19.69,0.0,2110.25,2023-03-10 18:06:00,True
2055-03-13 07:47:00,19.69,0.0,2101.0,2023-03-10 18:26:00,True
2055-03-13 08:08:00,19.5,0.0,2095.75,2023-03-10 18:47:00,
2055-03-13 08:28:00,19.38,0.0,2090.0,2023-03-10 19:07:00,True
2055-03-13 08:49:00,19.44,0.0,2085.75,2023-03-10 19:28:00,
2055-03-13 09:09:00,19.31,0.0,2078.75,2023-03-10 19:48:00,True
2055-03-13 09:30:00,19.19,0.0,2077.0,2023-03-10 20:09:00,
2055-03-13 09:50:00,19.38,0.0,2071.0,2023-03-10 20:29:00,True
2055-03-13 10:11:00,19.25,0.0,2067.0,2023-03-10 20:50:00,True
2055-03-13 10:31:00,19.06,0.0,2063.25,2023-03-10 21:10:00,True
2055-03-13 10:52:00,19.06,0.0,2065.5,2023-03-10 21:31:00,True
2055-03-13 11:12:00,18.81,0.0,2062.5,2023-03-10 21:51:00,
2055-03-13 11:33:00,18.81,0.0,2063.25,2023-03-10 22:12:00,True
2055-03-13 11:53:00,18.88,0.0,2063.0,2023-03-10 22:32:00,True
2055-03-13 12:14:00,18.81,0.0,2061.5,2023-03-10 22:53:00,
2055-03-13 12:34:00,18.69,0.0,2061.75,2023-03-10 23:13:00,True
2055-03-13 12:55:00,18.56,0.0,2062.5,2023-03-10 23:34:00,True
2055-03-13 13:15:00,18.5,0.0,2061.5,2023-03-10 23:54:00,True
2055-03-13 13:36:00,18.38,0.0,2060.75,2023-03-11 00:15:00,
2055-03-13 13:56:00,18.31,0.0,2062.0,2023-03-11 00:35:00,
2055-03-13 14:17:00,18.12,0.0,2061.5,2023-03-11 00:56:00,True
2055-03-13 14:37:00,18.19,0.0,2061.25,2023-03-11 01:16:00,True
2055-03-13 14:58:00,18.12,0.0,2060.5,2023-03-11 01:37:00,
2055-03-13 15:18:00,17.88,0.0,2062.5,2023-03-11 01:57:00,
2055-03-13 15:39:00,17.94,0.0,2061.75,2023-03-11 02:18:00,True
2055-03-13 15:59:00,18.0,0.0,2062.0,2023-03-11 02:38:00,
2055-03-13 16:20:00,17.69,0.0,2060.5,2023-03-11 02:59:00,True
2055-03-13 16:40:00,17.81,0.0,2057.75,2023-03-11 03:19:00,True
2055-03-13 17:01:00,17.88,0.0,2057.5,2023-03-11 03:40:00,True
2055-03-13 17:21:00,17.62,0.0,2055.5,2023-03-11 04:00:00,True
2055-03-13 17:42:00,17.62,0.0,2053.75,2023-03-11 04:21:00,True
